Date,Soil_moisture
25/12/2003,0.443833333
26/12/2003,0.435083333
27/12/2003,0.424916667
28/12/2003,0.419291667
29/12/2003,0.416666667
30/12/2003,0.415
31/12/2003,0.407208333
01/01/2004,0.395125
02/01/2004,0.388416667
03/01/2004,0.387
04/01/2004,0.386666667
05/01/2004,0.382041667
06/01/2004,0.37725
07/01/2004,0.366833333
08/01/2004,0.365416667
09/01/2004,0.352458333
10/01/2004,0.34
11/01/2004,0.329416667
12/01/2004,0.324333333
13/01/2004,0.327708333
14/01/2004,0.328416667
15/01/2004,0.323833333
16/01/2004,0.319541667
17/01/2004,0.314375
18/01/2004,0.315916667
19/01/2004,0.313958333
20/01/2004,0.313458333
21/01/2004,0.311958333
22/01/2004,0.308125
23/01/2004,0.309583333
24/01/2004,0.306916667
25/01/2004,0.305625
26/01/2004,0.297583333
27/01/2004,0.299583333
28/01/2004,0.295375
29/01/2004,0.29475
30/01/2004,0.297541667
31/01/2004,0.301083333
01/02/2004,0.299625
02/02/2004,0.2985
03/02/2004,0.29975
04/02/2004,0.296166667
05/02/2004,0.296166667
06/02/2004,0.296166667
07/02/2004,0.296166667
08/02/2004,0.296166667
09/02/2004,0.29625
10/02/2004,0.304666667
11/02/2004,0.310791667
12/02/2004,0.313041667
13/02/2004,0.311583333
14/02/2004,0.308833333
15/02/2004,0.311708333
16/02/2004,0.310791667
17/02/2004,0.306666667
18/02/2004,0.306291667
19/02/2004,0.301916667
20/02/2004,0.301958333
21/02/2004,0.305166667
22/02/2004,0.302416667
23/02/2004,0.304458333
24/02/2004,0.304416667
25/02/2004,0.306583333
26/02/2004,0.304958333
27/02/2004,0.304083333
28/02/2004,0.307041667
29/02/2004,0.300333333
01/03/2004,0.3005
02/03/2004,0.3005
03/03/2004,0.3005
04/03/2004,0.3005
05/03/2004,0.3005
06/03/2004,0.3005
07/03/2004,0.3005
08/03/2004,0.313625
09/03/2004,0.3255
10/03/2004,0.325833333
11/03/2004,0.32975
12/03/2004,0.328083333
13/03/2004,0.326375
14/03/2004,0.324
15/03/2004,0.330666667
16/03/2004,0.327
17/03/2004,0.320791667
18/03/2004,0.32
19/03/2004,0.315541667
20/03/2004,0.3195
21/03/2004,0.347208333
22/03/2004,0.333916667
23/03/2004,0.320625
24/03/2004,0.331958333
25/03/2004,0.338791667
26/03/2004,0.327916667
27/03/2004,0.33425
28/03/2004,0.322
29/03/2004,0.321125
30/03/2004,0.324833333
31/03/2004,0.340625
01/04/2004,0.348708333
02/04/2004,0.345625
03/04/2004,0.33225
04/04/2004,0.339708333
05/04/2004,0.342125
06/04/2004,0.342541667
07/04/2004,0.339958333
08/04/2004,0.340625
09/04/2004,0.338916667
10/04/2004,0.340291667
11/04/2004,0.33575
12/04/2004,0.332333333
13/04/2004,0.364291667
14/04/2004,0.393375
15/04/2004,0.391291667
16/04/2004,0.380166667
17/04/2004,0.37475
18/04/2004,0.370625
19/04/2004,0.363958333
20/04/2004,0.360666667
21/04/2004,0.357083333
22/04/2004,0.347375
23/04/2004,0.360625
24/04/2004,0.354791667
25/04/2004,0.348875
26/04/2004,0.356333333
27/04/2004,0.358458333
28/04/2004,0.348125
29/04/2004,0.342041667
30/04/2004,0.335333333
01/05/2004,0.331583333
02/05/2004,0.330666667
03/05/2004,0.337208333
04/05/2004,0.348333333
05/05/2004,0.33975
06/05/2004,0.33
07/05/2004,0.327375
08/05/2004,0.326875
09/05/2004,0.333291667
10/05/2004,0.3305
11/05/2004,0.31875
12/05/2004,0.317708333
13/05/2004,0.312291667
14/05/2004,0.311041667
15/05/2004,0.310541667
16/05/2004,0.320541667
17/05/2004,0.310958333
18/05/2004,0.318333333
19/05/2004,0.31425
20/05/2004,0.309625
21/05/2004,0.303958333
22/05/2004,0.306583333
23/05/2004,0.301625
24/05/2004,0.31525
25/05/2004,0.322166667
26/05/2004,0.311791667
27/05/2004,0.317625
28/05/2004,0.314333333
29/05/2004,0.312833333
30/05/2004,0.301541667
31/05/2004,0.299291667
01/06/2004,0.309333333
02/06/2004,0.318791667
03/06/2004,0.31475
04/06/2004,0.309208333
05/06/2004,0.298541667
06/06/2004,0.301958333
07/06/2004,0.288958333
08/06/2004,0.283208333
09/06/2004,0.280208333
10/06/2004,0.306083333
11/06/2004,0.295291667
12/06/2004,0.28825
13/06/2004,0.283041667
14/06/2004,0.282625
15/06/2004,0.273083333
16/06/2004,0.262458333
17/06/2004,0.2585
18/06/2004,0.26625
19/06/2004,0.264875
20/06/2004,0.257333333
21/06/2004,0.251708333
22/06/2004,0.25125
23/06/2004,0.249625
24/06/2004,0.241791667
25/06/2004,0.241
26/06/2004,0.246958333
27/06/2004,0.249125
28/06/2004,0.243333333
29/06/2004,0.2585
30/06/2004,0.246041667
01/07/2004,0.237333333
02/07/2004,0.314
03/07/2004,0.314
04/07/2004,0.314
05/07/2004,0.314
06/07/2004,0.268541667
07/07/2004,0.2375
08/07/2004,0.248625
09/07/2004,0.288166667
10/07/2004,0.269666667
11/07/2004,0.264625
12/07/2004,0.25725
13/07/2004,0.257625
14/07/2004,0.254333333
15/07/2004,0.246708333
16/07/2004,0.239458333
17/07/2004,0.232875
18/07/2004,0.227791667
19/07/2004,0.26925
20/07/2004,0.2845
21/07/2004,0.268125
22/07/2004,0.249791667
23/07/2004,0.24775
24/07/2004,0.25925
25/07/2004,0.247708333
26/07/2004,0.2375
27/07/2004,0.235916667
28/07/2004,0.259458333
29/07/2004,0.250458333
30/07/2004,0.240583333
31/07/2004,0.229875
01/08/2004,0.224916667
02/08/2004,0.220166667
03/08/2004,0.211833333
04/08/2004,0.207916667
05/08/2004,0.245416667
06/08/2004,0.239875
07/08/2004,0.229916667
08/08/2004,0.221083333
09/08/2004,0.213666667
10/08/2004,0.206291667
11/08/2004,0.203875
12/08/2004,0.203416667
13/08/2004,0.201791667
14/08/2004,0.199458333
15/08/2004,0.225041667
16/08/2004,0.235791667
17/08/2004,0.241125
18/08/2004,0.231583333
19/08/2004,0.223083333
20/08/2004,0.2195
21/08/2004,0.216333333
22/08/2004,0.216333333
23/08/2004,0.216333333
24/08/2004,0.234083333
25/08/2004,0.250916667
26/08/2004,0.23975
27/08/2004,0.231958333
28/08/2004,0.224416667
29/08/2004,0.217958333
30/08/2004,0.213125
31/08/2004,0.212
01/09/2004,0.208666667
02/09/2004,0.205708333
03/09/2004,0.201125
04/09/2004,0.198708333
05/09/2004,0.198958333
06/09/2004,0.196666667
07/09/2004,0.1935
08/09/2004,0.209916667
09/09/2004,0.303916667
10/09/2004,0.285416667
11/09/2004,0.270291667
12/09/2004,0.256833333
13/09/2004,0.248333333
14/09/2004,0.240583333
15/09/2004,0.233291667
16/09/2004,0.227916667
17/09/2004,0.224416667
18/09/2004,0.332416667
19/09/2004,0.308416667
20/09/2004,0.291083333
21/09/2004,0.278666667
22/09/2004,0.266375
23/09/2004,0.258916667
24/09/2004,0.249916667
25/09/2004,0.248208333
26/09/2004,0.24225
27/09/2004,0.24
28/09/2004,0.300333333
29/09/2004,0.31675
30/09/2004,0.303666667
01/10/2004,0.300291667
02/10/2004,0.29725
03/10/2004,0.299708333
04/10/2004,0.287916667
05/10/2004,0.2935
06/10/2004,0.284041667
07/10/2004,0.278833333
08/10/2004,0.27125
09/10/2004,0.265041667
10/10/2004,0.267208333
11/10/2004,0.262
12/10/2004,0.264083333
13/10/2004,0.257875
14/10/2004,0.260625
15/10/2004,0.269833333
16/10/2004,0.313125
17/10/2004,0.304166667
18/10/2004,0.295875
19/10/2004,0.319625
20/10/2004,0.315041667
21/10/2004,0.302125
22/10/2004,0.301125
23/10/2004,0.295583333
24/10/2004,0.296875
25/10/2004,0.294208333
26/10/2004,0.289708333
27/10/2004,0.285666667
28/10/2004,0.29
29/10/2004,0.2895
30/10/2004,0.283041667
31/10/2004,0.288541667
01/11/2004,0.288958333
02/11/2004,0.292125
03/11/2004,0.292083333
04/11/2004,0.300208333
05/11/2004,0.316708333
06/11/2004,0.306208333
07/11/2004,0.300541667
08/11/2004,0.303125
09/11/2004,0.300333333
10/11/2004,0.304166667
11/11/2004,0.292625
12/11/2004,0.300416667
13/11/2004,0.298833333
14/11/2004,0.292083333
15/11/2004,0.295375
16/11/2004,0.2955
17/11/2004,0.301875
18/11/2004,0.294083333
19/11/2004,0.295458333
20/11/2004,0.3005
21/11/2004,0.304333333
22/11/2004,0.3015
23/11/2004,0.300708333
24/11/2004,0.304291667
25/11/2004,0.317541667
26/11/2004,0.325
27/11/2004,0.31175
28/11/2004,0.325875
29/11/2004,0.325541667
30/11/2004,0.314708333
01/12/2004,0.340875
02/12/2004,0.325208333
03/12/2004,0.313083333
04/12/2004,0.311916667
05/12/2004,0.305125
06/12/2004,0.307083333
07/12/2004,0.305125
08/12/2004,0.317125
09/12/2004,0.314708333
10/12/2004,0.323541667
11/12/2004,0.325125
12/12/2004,0.321375
13/12/2004,0.311083333
14/12/2004,0.317625
15/12/2004,0.316
16/12/2004,0.30975
17/12/2004,0.308041667
18/12/2004,0.303958333
19/12/2004,0.299208333
20/12/2004,0.304958333
21/12/2004,0.305125
22/12/2004,0.308958333
23/12/2004,0.31325
24/12/2004,0.3125
25/12/2004,0.3125
26/12/2004,0.3125
27/12/2004,0.3125
28/12/2004,0.3125
29/12/2004,0.3125
30/12/2004,0.3125
31/12/2004,0.3125
01/01/2005,0.3125
02/01/2005,0.3125
03/01/2005,0.31875
04/01/2005,0.33575
05/01/2005,0.327541667
06/01/2005,0.326041667
07/01/2005,0.326833333
08/01/2005,0.323375
09/01/2005,0.323
10/01/2005,0.316291667
11/01/2005,0.319916667
12/01/2005,0.320291667
13/01/2005,0.328958333
14/01/2005,0.348666667
15/01/2005,0.345958333
16/01/2005,0.348791667
17/01/2005,0.344875
18/01/2005,0.345083333
19/01/2005,0.344666667
20/01/2005,0.3405
21/01/2005,0.340083333
22/01/2005,0.33525
23/01/2005,0.337291667
24/01/2005,0.332583333
25/01/2005,0.333958333
26/01/2005,0.333333333
27/01/2005,0.331833333
28/01/2005,0.32875
29/01/2005,0.326208333
30/01/2005,0.327375
31/01/2005,0.323166667
01/02/2005,0.32775
02/02/2005,0.326
03/02/2005,0.324083333
04/02/2005,0.325333333
05/02/2005,0.317916667
06/02/2005,0.321541667
07/02/2005,0.320458333
08/02/2005,0.321375
09/02/2005,0.318333333
10/02/2005,0.335416667
11/02/2005,0.329916667
12/02/2005,0.333541667
13/02/2005,0.327125
14/02/2005,0.32375
15/02/2005,0.340791667
16/02/2005,0.335083333
17/02/2005,0.338083333
18/02/2005,0.333541667
19/02/2005,0.332041667
20/02/2005,0.324208333
21/02/2005,0.321958333
22/02/2005,0.323166667
23/02/2005,0.321666667
24/02/2005,0.326041667
25/02/2005,0.323041667
26/02/2005,0.321583333
27/02/2005,0.325833333
28/02/2005,0.318958333
01/03/2005,0.322
02/03/2005,0.320583333
03/03/2005,0.317625
04/03/2005,0.317875
05/03/2005,0.319
06/03/2005,0.31525
07/03/2005,0.317291667
08/03/2005,0.31775
09/03/2005,0.319291667
10/03/2005,0.315083333
11/03/2005,0.3185
12/03/2005,0.314458333
13/03/2005,0.314041667
14/03/2005,0.318583333
15/03/2005,0.313958333
16/03/2005,0.308666667
17/03/2005,0.3135
18/03/2005,0.3165
19/03/2005,0.315666667
20/03/2005,0.318666667
21/03/2005,0.320666667
22/03/2005,0.326708333
23/03/2005,0.325416667
24/03/2005,0.324291667
25/03/2005,0.322666667
26/03/2005,0.323375
27/03/2005,0.326541667
28/03/2005,0.349291667
29/03/2005,0.353666667
30/03/2005,0.357833333
31/03/2005,0.371958333
01/04/2005,0.397333333
02/04/2005,0.431958333
03/04/2005,0.444875
04/04/2005,0.445625
05/04/2005,0.442833333
06/04/2005,0.440291667
07/04/2005,0.43925
08/04/2005,0.431375
09/04/2005,0.417791667
10/04/2005,0.406083333
11/04/2005,0.393166667
12/04/2005,0.388083333
13/04/2005,0.375458333
14/04/2005,0.360541667
15/04/2005,0.355666667
16/04/2005,0.343416667
17/04/2005,0.340291667
18/04/2005,0.332875
19/04/2005,0.338666667
20/04/2005,0.323125
21/04/2005,0.33
22/04/2005,0.329125
23/04/2005,0.3405
24/04/2005,0.357583333
25/04/2005,0.346625
26/04/2005,0.340875
27/04/2005,0.339166667
28/04/2005,0.341791667
29/04/2005,0.333916667
30/04/2005,0.330875
01/05/2005,0.343125
02/05/2005,0.343958333
03/05/2005,0.342958333
04/05/2005,0.336708333
05/05/2005,0.3285
06/05/2005,0.324791667
07/05/2005,0.33325
08/05/2005,0.335541667
09/05/2005,0.326916667
10/05/2005,0.3195
11/05/2005,0.316291667
12/05/2005,0.318458333
13/05/2005,0.314375
14/05/2005,0.315333333
15/05/2005,0.317416667
16/05/2005,0.312916667
17/05/2005,0.312541667
18/05/2005,0.310583333
19/05/2005,0.308125
20/05/2005,0.302875
21/05/2005,0.301166667
22/05/2005,0.306916667
23/05/2005,0.308875
24/05/2005,0.318666667
25/05/2005,0.3185
26/05/2005,0.324916667
27/05/2005,0.316625
28/05/2005,0.322
29/05/2005,0.322
30/05/2005,0.322
31/05/2005,0.322
01/06/2005,0.306541667
02/06/2005,0.299458333
03/06/2005,0.288583333
04/06/2005,0.287125
05/06/2005,0.281166667
06/06/2005,0.278208333
07/06/2005,0.272333333
08/06/2005,0.268125
09/06/2005,0.270875
10/06/2005,0.273208333
11/06/2005,0.270458333
12/06/2005,0.267375
13/06/2005,0.267291667
14/06/2005,0.268208333
15/06/2005,0.274041667
16/06/2005,0.271416667
17/06/2005,0.276458333
18/06/2005,0.278833333
19/06/2005,0.278833333
20/06/2005,0.277041667
21/06/2005,0.270791667
22/06/2005,0.26775
23/06/2005,0.262916667
24/06/2005,0.255583333
25/06/2005,0.243541667
26/06/2005,0.238791667
27/06/2005,0.240666667
28/06/2005,0.247333333
29/06/2005,0.276166667
30/06/2005,0.291416667
01/07/2005,0.293583333
02/07/2005,0.279666667
03/07/2005,0.270208333
04/07/2005,0.258916667
05/07/2005,0.255375
06/07/2005,0.256916667
07/07/2005,0.259458333
08/07/2005,0.279375
09/07/2005,0.314291667
10/07/2005,0.299291667
11/07/2005,0.283041667
12/07/2005,0.274666667
13/07/2005,0.26675
14/07/2005,0.261625
15/07/2005,0.253833333
16/07/2005,0.246708333
17/07/2005,0.248708333
18/07/2005,0.253625
19/07/2005,0.26875
20/07/2005,0.286208333
21/07/2005,0.279958333
22/07/2005,0.267791667
23/07/2005,0.254666667
24/07/2005,0.246916667
25/07/2005,0.243833333
26/07/2005,0.234291667
27/07/2005,0.228458333
28/07/2005,0.225583333
29/07/2005,0.223458333
30/07/2005,0.21925
31/07/2005,0.221791667
01/08/2005,0.221791667
02/08/2005,0.219583333
03/08/2005,0.2145
04/08/2005,0.2095
05/08/2005,0.205791667
06/08/2005,0.203416667
07/08/2005,0.201416667
08/08/2005,0.197625
09/08/2005,0.197416667
10/08/2005,0.194291667
11/08/2005,0.190958333
12/08/2005,0.189666667
13/08/2005,0.18625
14/08/2005,0.188916667
15/08/2005,0.200333333
16/08/2005,0.202083333
17/08/2005,0.19925
18/08/2005,0.198
19/08/2005,0.194166667
20/08/2005,0.192625
21/08/2005,0.1915
22/08/2005,0.191125
23/08/2005,0.190166667
24/08/2005,0.188375
25/08/2005,0.187125
26/08/2005,0.187
27/08/2005,0.183791667
28/08/2005,0.182791667
29/08/2005,0.183875
30/08/2005,0.1855
31/08/2005,0.187958333
01/09/2005,0.193125
02/09/2005,0.194
03/09/2005,0.192875
04/09/2005,0.1915
05/09/2005,0.189833333
06/09/2005,0.1885
07/09/2005,0.185583333
08/09/2005,0.182916667
09/09/2005,0.181083333
10/09/2005,0.182291667
11/09/2005,0.180666667
12/09/2005,0.177208333
13/09/2005,0.175
14/09/2005,0.173125
15/09/2005,0.174583333
16/09/2005,0.177291667
17/09/2005,0.1805
18/09/2005,0.187916667
19/09/2005,0.190291667
20/09/2005,0.190541667
21/09/2005,0.189875
22/09/2005,0.187375
23/09/2005,0.185125
24/09/2005,0.187458333
25/09/2005,0.186208333
26/09/2005,0.187291667
27/09/2005,0.2085
28/09/2005,0.206666667
29/09/2005,0.222125
30/09/2005,0.241833333
01/10/2005,0.235458333
02/10/2005,0.229958333
03/10/2005,0.224125
04/10/2005,0.2195
05/10/2005,0.215333333
06/10/2005,0.211
07/10/2005,0.208125
08/10/2005,0.316208333
09/10/2005,0.358
10/10/2005,0.358
11/10/2005,0.358
12/10/2005,0.358
13/10/2005,0.312875
14/10/2005,0.32475
15/10/2005,0.334458333
16/10/2005,0.308
17/10/2005,0.296458333
18/10/2005,0.293208333
19/10/2005,0.290375
20/10/2005,0.296291667
21/10/2005,0.292541667
22/10/2005,0.296625
23/10/2005,0.323708333
24/10/2005,0.313291667
25/10/2005,0.347041667
26/10/2005,0.33675
27/10/2005,0.332458333
28/10/2005,0.335625
29/10/2005,0.338666667
30/10/2005,0.337833333
31/10/2005,0.338375
01/11/2005,0.335666667
02/11/2005,0.333583333
03/11/2005,0.331125
04/11/2005,0.329083333
05/11/2005,0.323916667
06/11/2005,0.324166667
07/11/2005,0.324166667
08/11/2005,0.3245
09/11/2005,0.329958333
10/11/2005,0.335041667
11/11/2005,0.331208333
12/11/2005,0.327041667
13/11/2005,0.320125
14/11/2005,0.320375
15/11/2005,0.32425
16/11/2005,0.326958333
17/11/2005,0.345041667
18/11/2005,0.333291667
19/11/2005,0.335791667
20/11/2005,0.330791667
21/11/2005,0.323083333
22/11/2005,0.348083333
23/11/2005,0.340208333
24/11/2005,0.33825
25/11/2005,0.34275
26/11/2005,0.327208333
27/11/2005,0.331041667
28/11/2005,0.3285
29/11/2005,0.331791667
30/11/2005,0.346166667
01/12/2005,0.338333333
02/12/2005,0.337458333
03/12/2005,0.333708333
04/12/2005,0.329041667
05/12/2005,0.331833333
06/12/2005,0.327416667
07/12/2005,0.328666667
08/12/2005,0.332583333
09/12/2005,0.31825
10/12/2005,0.316
11/12/2005,0.313583333
12/12/2005,0.313
13/12/2005,0.319541667
14/12/2005,0.320041667
15/12/2005,0.317
16/12/2005,0.319416667
17/12/2005,0.324958333
18/12/2005,0.315916667
19/12/2005,0.321666667
20/12/2005,0.313708333
21/12/2005,0.313166667
22/12/2005,0.313791667
23/12/2005,0.317375
24/12/2005,0.309791667
25/12/2005,0.318333333
26/12/2005,0.325125
27/12/2005,0.341958333
28/12/2005,0.332041667
29/12/2005,0.338291667
30/12/2005,0.348708333
31/12/2005,0.345041667
01/01/2006,0.337958333
02/01/2006,0.339
03/01/2006,0.331583333
04/01/2006,0.334791667
05/01/2006,0.335625
06/01/2006,0.33475
07/01/2006,0.333583333
08/01/2006,0.334583333
09/01/2006,0.330833333
10/01/2006,0.325083333
11/01/2006,0.3255
12/01/2006,0.33775
13/01/2006,0.335125
14/01/2006,0.344041667
15/01/2006,0.3515
16/01/2006,0.3515
17/01/2006,0.3515
18/01/2006,0.3515
19/01/2006,0.3515
20/01/2006,0.3515
21/01/2006,0.3515
22/01/2006,0.3515
23/01/2006,0.3515
24/01/2006,0.3515
25/01/2006,0.3515
26/01/2006,0.3515
27/01/2006,0.3515
28/01/2006,0.351791667
29/01/2006,0.355416667
30/01/2006,0.364083333
31/01/2006,0.36175
01/02/2006,0.344958333
02/02/2006,0.352958333
03/02/2006,0.348916667
04/02/2006,0.353791667
05/02/2006,0.376125
06/02/2006,0.376416667
07/02/2006,0.368375
08/02/2006,0.352791667
09/02/2006,0.3605
10/02/2006,0.352541667
11/02/2006,0.338916667
12/02/2006,0.33875
13/02/2006,0.333666667
14/02/2006,0.331583333
15/02/2006,0.327708333
16/02/2006,0.337125
17/02/2006,0.338333333
18/02/2006,0.328416667
19/02/2006,0.322791667
20/02/2006,0.316541667
21/02/2006,0.312791667
22/02/2006,0.309083333
23/02/2006,0.311708333
24/02/2006,0.311708333
25/02/2006,0.303041667
26/02/2006,0.308916667
27/02/2006,0.308625
28/02/2006,0.302416667
01/03/2006,0.302666667
02/03/2006,0.296083333
03/03/2006,0.299458333
04/03/2006,0.291833333
05/03/2006,0.290125
06/03/2006,0.289666667
07/03/2006,0.295333333
08/03/2006,0.294
09/03/2006,0.295083333
10/03/2006,0.3045
11/03/2006,0.309708333
12/03/2006,0.313875
13/03/2006,0.3185
14/03/2006,0.33025
15/03/2006,0.31925
16/03/2006,0.317708333
17/03/2006,0.306458333
18/03/2006,0.311166667
19/03/2006,0.303541667
20/03/2006,0.300333333
21/03/2006,0.299291667
22/03/2006,0.302166667
23/03/2006,0.30075
24/03/2006,0.298708333
25/03/2006,0.303166667
26/03/2006,0.295
27/03/2006,0.293791667
28/03/2006,0.291166667
29/03/2006,0.294208333
30/03/2006,0.290666667
31/03/2006,0.287625
01/04/2006,0.28925
02/04/2006,0.292875
03/04/2006,0.292416667
04/04/2006,0.314125
05/04/2006,0.31775
06/04/2006,0.311083333
07/04/2006,0.311541667
08/04/2006,0.303583333
09/04/2006,0.307541667
10/04/2006,0.297333333
11/04/2006,0.295291667
12/04/2006,0.288375
13/04/2006,0.290125
14/04/2006,0.2885
15/04/2006,0.289125
16/04/2006,0.291625
17/04/2006,0.289625
18/04/2006,0.287458333
19/04/2006,0.285125
20/04/2006,0.282291667
21/04/2006,0.287583333
22/04/2006,0.288625
23/04/2006,0.295166667
24/04/2006,0.298
25/04/2006,0.299208333
26/04/2006,0.304166667
27/04/2006,0.300791667
28/04/2006,0.291583333
29/04/2006,0.291166667
30/04/2006,0.281791667
01/05/2006,0.287958333
02/05/2006,0.291583333
03/05/2006,0.307541667
04/05/2006,0.298541667
05/05/2006,0.292958333
06/05/2006,0.293666667
07/05/2006,0.295666667
08/05/2006,0.28475
09/05/2006,0.285083333
10/05/2006,0.284708333
11/05/2006,0.289416667
12/05/2006,0.301166667
13/05/2006,0.314291667
14/05/2006,0.314791667
15/05/2006,0.311958333
16/05/2006,0.315833333
17/05/2006,0.303833333
18/05/2006,0.29775
19/05/2006,0.31475
20/05/2006,0.310958333
21/05/2006,0.306208333
22/05/2006,0.309125
23/05/2006,0.303583333
24/05/2006,0.304083333
25/05/2006,0.297958333
26/05/2006,0.297583333
27/05/2006,0.289791667
28/05/2006,0.294375
29/05/2006,0.284208333
30/05/2006,0.279958333
31/05/2006,0.279666667
01/06/2006,0.277458333
02/06/2006,0.282875
03/06/2006,0.307
04/06/2006,0.315291667
05/06/2006,0.305666667
