Date,Soil_moisture
16/03/2005,0.279958333
17/03/2005,0.280583333
18/03/2005,0.279958333
19/03/2005,0.274625
20/03/2005,0.269416667
21/03/2005,0.266291667
22/03/2005,0.262916667
23/03/2005,0.259208333
24/03/2005,0.258291667
25/03/2005,0.26575
26/03/2005,0.265083333
27/03/2005,0.2605
28/03/2005,0.303
29/03/2005,0.315
30/03/2005,0.284125
31/03/2005,0.276958333
01/04/2005,0.282375
02/04/2005,0.310583333
03/04/2005,0.377208333
04/04/2005,0.372041667
05/04/2005,0.365958333
06/04/2005,0.3535
07/04/2005,0.342458333
08/04/2005,0.336708333
09/04/2005,0.323125
10/04/2005,0.312708333
11/04/2005,0.30125
12/04/2005,0.293041667
13/04/2005,0.286208333
14/04/2005,0.280333333
15/04/2005,0.273458333
16/04/2005,0.268083333
17/04/2005,0.264541667
18/04/2005,0.261083333
19/04/2005,0.25875
20/04/2005,0.256291667
21/04/2005,0.264416667
22/04/2005,0.257833333
23/04/2005,0.298375
24/04/2005,0.304
25/04/2005,0.284708333
26/04/2005,0.274083333
27/04/2005,0.274125
28/04/2005,0.275541667
29/04/2005,0.269083333
30/04/2005,0.279208333
01/05/2005,0.284333333
02/05/2005,0.280875
03/05/2005,0.283208333
04/05/2005,0.272916667
05/05/2005,0.267208333
06/05/2005,0.263
07/05/2005,0.271791667
08/05/2005,0.277583333
09/05/2005,0.268333333
10/05/2005,0.263083333
11/05/2005,0.259375
12/05/2005,0.2555
13/05/2005,0.253375
14/05/2005,0.250708333
15/05/2005,0.249
16/05/2005,0.248375
17/05/2005,0.246375
18/05/2005,0.243625
19/05/2005,0.243125
20/05/2005,0.241083333
21/05/2005,0.239666667
22/05/2005,0.261541667
23/05/2005,0.258333333
24/05/2005,0.277333333
25/05/2005,0.276916667
26/05/2005,0.278
27/05/2005,0.273416667
28/05/2005,0.269333333
29/05/2005,0.269333333
30/05/2005,0.269333333
31/05/2005,0.269333333
01/06/2005,0.254833333
02/06/2005,0.2465
03/06/2005,0.241958333
04/06/2005,0.237375
05/06/2005,0.232416667
06/06/2005,0.228833333
07/06/2005,0.228625
08/06/2005,0.236008333
09/06/2005,0.254125
10/06/2005,0.243416667
11/06/2005,0.235958333
12/06/2005,0.237208333
13/06/2005,0.236791667
14/06/2005,0.2305
15/06/2005,0.226583333
16/06/2005,0.230291667
17/06/2005,0.246958333
18/06/2005,0.244291667
19/06/2005,0.240416667
20/06/2005,0.232916667
21/06/2005,0.227
22/06/2005,0.221166667
23/06/2005,0.215541667
24/06/2005,0.209791667
25/06/2005,0.203833333
26/06/2005,0.198125
27/06/2005,0.212208333
28/06/2005,0.249833333
29/06/2005,0.260291667
30/06/2005,0.260208333
01/07/2005,0.251375
02/07/2005,0.242833333
03/07/2005,0.23275
04/07/2005,0.224125
05/07/2005,0.216916667
06/07/2005,0.226291667
07/07/2005,0.232333333
08/07/2005,0.267833333
09/07/2005,0.282625
10/07/2005,0.264625
11/07/2005,0.25
12/07/2005,0.239625
13/07/2005,0.233333333
14/07/2005,0.229458333
15/07/2005,0.223166667
16/07/2005,0.218833333
17/07/2005,0.225875
18/07/2005,0.2395
19/07/2005,0.256916667
20/07/2005,0.252291667
21/07/2005,0.239958333
22/07/2005,0.230125
23/07/2005,0.22125
24/07/2005,0.212916667
25/07/2005,0.206708333
26/07/2005,0.199791667
27/07/2005,0.192833333
28/07/2005,0.198583333
29/07/2005,0.194666667
30/07/2005,0.187583333
31/07/2005,0.197833333
01/08/2005,0.201333333
02/08/2005,0.199708333
03/08/2005,0.188208333
04/08/2005,0.180458333
05/08/2005,0.174
06/08/2005,0.168166667
07/08/2005,0.163375
08/08/2005,0.159291667
09/08/2005,0.156125
10/08/2005,0.152
11/08/2005,0.147875
12/08/2005,0.144541667
13/08/2005,0.141833333
14/08/2005,0.162791667
15/08/2005,0.199291667
16/08/2005,0.190375
17/08/2005,0.179291667
18/08/2005,0.169875
19/08/2005,0.162708333
20/08/2005,0.158458333
21/08/2005,0.160416667
22/08/2005,0.153666667
23/08/2005,0.147708333
24/08/2005,0.144125
25/08/2005,0.141625
26/08/2005,0.137958333
27/08/2005,0.134791667
28/08/2005,0.147208333
29/08/2005,0.153916667
30/08/2005,0.154458333
31/08/2005,0.166125
01/09/2005,0.177125
02/09/2005,0.164291667
03/09/2005,0.15725
04/09/2005,0.149333333
05/09/2005,0.143833333
06/09/2005,0.139583333
07/09/2005,0.136125
08/09/2005,0.132875
09/09/2005,0.130541667
10/09/2005,0.12875
11/09/2005,0.126916667
12/09/2005,0.12525
13/09/2005,0.123541667
14/09/2005,0.1225
15/09/2005,0.128583333
16/09/2005,0.133458333
17/09/2005,0.142791667
18/09/2005,0.16525
19/09/2005,0.156541667
20/09/2005,0.156166667
21/09/2005,0.151041667
22/09/2005,0.143666667
23/09/2005,0.139083333
24/09/2005,0.135583333
25/09/2005,0.133291667
26/09/2005,0.146083333
27/09/2005,0.16425
28/09/2005,0.155666667
29/09/2005,0.182
30/09/2005,0.201208333
01/10/2005,0.189416667
02/10/2005,0.180083333
03/10/2005,0.172583333
04/10/2005,0.166625
05/10/2005,0.161625
06/10/2005,0.156791667
07/10/2005,0.159083333
08/10/2005,0.287625
09/10/2005,0.334
10/10/2005,0.334
11/10/2005,0.334
12/10/2005,0.334
13/10/2005,0.275
14/10/2005,0.283416667
15/10/2005,0.297666667
16/10/2005,0.258166667
17/10/2005,0.245583333
18/10/2005,0.244
19/10/2005,0.238708333
20/10/2005,0.234708333
21/10/2005,0.232458333
22/10/2005,0.24
23/10/2005,0.271666667
24/10/2005,0.261958333
25/10/2005,0.307416667
26/10/2005,0.27925
27/10/2005,0.270875
28/10/2005,0.270416667
29/10/2005,0.271375
30/10/2005,0.27075
31/10/2005,0.268333333
01/11/2005,0.264625
02/11/2005,0.262583333
03/11/2005,0.258625
04/11/2005,0.255083333
05/11/2005,0.252625
06/11/2005,0.252333333
07/11/2005,0.252333333
08/11/2005,0.250166667
09/11/2005,0.259333333
10/11/2005,0.271458333
11/11/2005,0.256833333
12/11/2005,0.251333333
13/11/2005,0.247958333
14/11/2005,0.245833333
15/11/2005,0.247833333
16/11/2005,0.267125
17/11/2005,0.278125
18/11/2005,0.261291667
19/11/2005,0.255416667
20/11/2005,0.252041667
21/11/2005,0.249791667
22/11/2005,0.290541667
23/11/2005,0.2735
24/11/2005,0.266541667
25/11/2005,0.264875
26/11/2005,0.262041667
27/11/2005,0.264541667
28/11/2005,0.26575
29/11/2005,0.260416667
30/11/2005,0.287583333
01/12/2005,0.268583333
02/12/2005,0.263166667
03/12/2005,0.25925
04/12/2005,0.257291667
05/12/2005,0.255875
06/12/2005,0.254041667
07/12/2005,0.252083333
08/12/2005,0.250083333
09/12/2005,0.249166667
10/12/2005,0.253
11/12/2005,0.257625
12/12/2005,0.257833333
13/12/2005,0.25675
14/12/2005,0.253208333
15/12/2005,0.2505
16/12/2005,0.2635
17/12/2005,0.264708333
18/12/2005,0.257583333
19/12/2005,0.252625
20/12/2005,0.249041667
21/12/2005,0.246041667
22/12/2005,0.244
23/12/2005,0.242958333
24/12/2005,0.251125
25/12/2005,0.264083333
26/12/2005,0.295791667
27/12/2005,0.272541667
28/12/2005,0.26175
29/12/2005,0.271708333
30/12/2005,0.272416667
31/12/2005,0.264541667
01/01/2006,0.263666667
02/01/2006,0.264791667
03/01/2006,0.268916667
04/01/2006,0.267916667
05/01/2006,0.268625
06/01/2006,0.270166667
07/01/2006,0.265208333
08/01/2006,0.261291667
09/01/2006,0.261458333
10/01/2006,0.262833333
11/01/2006,0.272625
12/01/2006,0.279375
13/01/2006,0.265708333
14/01/2006,0.298875
15/01/2006,0.294666667
16/01/2006,0.294666667
17/01/2006,0.294666667
18/01/2006,0.294666667
19/01/2006,0.294666667
20/01/2006,0.294666667
21/01/2006,0.294666667
22/01/2006,0.294666667
23/01/2006,0.294666667
24/01/2006,0.294666667
25/01/2006,0.294666667
26/01/2006,0.294666667
27/01/2006,0.294666667
28/01/2006,0.281375
29/01/2006,0.275541667
30/01/2006,0.285083333
31/01/2006,0.27575
01/02/2006,0.269833333
02/02/2006,0.264791667
03/02/2006,0.285166667
04/02/2006,0.275708333
05/02/2006,0.297958333
06/02/2006,0.276958333
07/02/2006,0.271291667
08/02/2006,0.268833333
09/02/2006,0.267083333
10/02/2006,0.26475
11/02/2006,0.262541667
12/02/2006,0.261083333
13/02/2006,0.261541667
14/02/2006,0.262791667
15/02/2006,0.265875
16/02/2006,0.266625
17/02/2006,0.266
18/02/2006,0.26125
19/02/2006,0.255458333
20/02/2006,0.252875
21/02/2006,0.250833333
22/02/2006,0.249
23/02/2006,0.247416667
24/02/2006,0.245208333
25/02/2006,0.2435
26/02/2006,0.242625
27/02/2006,0.241208333
28/02/2006,0.2405
01/03/2006,0.239875
02/03/2006,0.23975
03/03/2006,0.238208333
04/03/2006,0.237875
05/03/2006,0.237583333
06/03/2006,0.236458333
07/03/2006,0.235541667
08/03/2006,0.234916667
09/03/2006,0.234125
10/03/2006,0.23275
11/03/2006,0.231375
12/03/2006,0.230958333
13/03/2006,0.24225
14/03/2006,0.263625
15/03/2006,0.253541667
16/03/2006,0.248208333
17/03/2006,0.244208333
18/03/2006,0.241333333
19/03/2006,0.238916667
20/03/2006,0.236875
21/03/2006,0.23525
22/03/2006,0.233916667
23/03/2006,0.232416667
24/03/2006,0.2315
25/03/2006,0.230416667
26/03/2006,0.229166667
27/03/2006,0.228208333
28/03/2006,0.227083333
29/03/2006,0.2265
30/03/2006,0.225125
31/03/2006,0.224291667
01/04/2006,0.231416667
02/04/2006,0.233375
03/04/2006,0.233791667
04/04/2006,0.2775
05/04/2006,0.263708333
06/04/2006,0.256166667
07/04/2006,0.257125
08/04/2006,0.255708333
09/04/2006,0.24975
10/04/2006,0.245791667
11/04/2006,0.242333333
12/04/2006,0.239541667
13/04/2006,0.237
14/04/2006,0.234083333
15/04/2006,0.235333333
16/04/2006,0.232458333
17/04/2006,0.230458333
18/04/2006,0.227791667
19/04/2006,0.225041667
20/04/2006,0.223708333
21/04/2006,0.221833333
22/04/2006,0.222291667
23/04/2006,0.237791667
24/04/2006,0.242291667
25/04/2006,0.236875
26/04/2006,0.236666667
27/04/2006,0.234916667
28/04/2006,0.227833333
29/04/2006,0.225708333
30/04/2006,0.223583333
01/05/2006,0.221666667
02/05/2006,0.242166667
03/05/2006,0.267291667
04/05/2006,0.253458333
05/05/2006,0.244833333
06/05/2006,0.240416667
07/05/2006,0.236916667
08/05/2006,0.233791667
09/05/2006,0.231125
10/05/2006,0.230791667
11/05/2006,0.229333333
12/05/2006,0.253833333
13/05/2006,0.27925
14/05/2006,0.282
15/05/2006,0.264666667
16/05/2006,0.277833333
17/05/2006,0.26675
18/05/2006,0.2555
19/05/2006,0.28375
20/05/2006,0.266708333
21/05/2006,0.263875
22/05/2006,0.259875
23/05/2006,0.251666667
24/05/2006,0.246583333
25/05/2006,0.242375
26/05/2006,0.239708333
27/05/2006,0.237125
28/05/2006,0.233583333
29/05/2006,0.230166667
30/05/2006,0.226041667
31/05/2006,0.222291667
01/06/2006,0.22625
02/06/2006,0.229375
