Date,Soil_temperature
19/05/2004,14.655
20/05/2004,13.4225
21/05/2004,13.6075
22/05/2004,13.025
23/05/2004,12.015
24/05/2004,12.7375
25/05/2004,12.255
26/05/2004,11.0275
27/05/2004,11.7275
28/05/2004,12.71
29/05/2004,11.995
30/05/2004,11.2775
31/05/2004,11.7025
01/06/2004,11.005
02/06/2004,11.335
03/06/2004,12.3625
04/06/2004,12.0125
05/06/2004,12.3975
06/06/2004,11.86
07/06/2004,12.0175
08/06/2004,14.4275
09/06/2004,16.03
10/06/2004,16.06
11/06/2004,13.6575
12/06/2004,12.9975
13/06/2004,13.375
14/06/2004,13.81
15/06/2004,15.4775
16/06/2004,16.165
17/06/2004,16.19
18/06/2004,16.305
19/06/2004,16.225
20/06/2004,14.7525
21/06/2004,14.2775
22/06/2004,14.74
23/06/2004,15.59
24/06/2004,15.375
25/06/2004,15.715
26/06/2004,15.7825
27/06/2004,14.7175
28/06/2004,14.515
29/06/2004,14.93
30/06/2004,15.2525
01/07/2004,15.5725
02/07/2004,16.515
03/07/2004,16.445
04/07/2004,16.39
05/07/2004,16.7625
06/07/2004,16.945
07/07/2004,16.585
08/07/2004,17.06
09/07/2004,17.065
10/07/2004,16.63
11/07/2004,16.91
12/07/2004,16.7725
13/07/2004,16.235
14/07/2004,15.98
15/07/2004,16.555
16/07/2004,16.87
17/07/2004,17.3775
18/07/2004,17.76
19/07/2004,17.8775
20/07/2004,18.465
21/07/2004,18.36
22/07/2004,18.8025
23/07/2004,19.195
24/07/2004,18.785
25/07/2004,17.5025
26/07/2004,17.0875
27/07/2004,16.95
28/07/2004,16.005
29/07/2004,17.2725
30/07/2004,18.0275
31/07/2004,19.43
01/08/2004,20.1975
02/08/2004,20.115
03/08/2004,19.85
04/08/2004,20.095
05/08/2004,18.29
06/08/2004,17.1025
07/08/2004,15.9475
08/08/2004,15.7025
09/08/2004,16.1175
10/08/2004,16.9725
11/08/2004,17.9225
12/08/2004,18.4825
13/08/2004,19.0675
14/08/2004,18.9775
15/08/2004,17.96
16/08/2004,17.1425
17/08/2004,16.7675
18/08/2004,17.505
19/08/2004,18.52
20/08/2004,19.355
21/08/2004,19.2625
22/08/2004,17.3225
23/08/2004,16.89
24/08/2004,17.2025
25/08/2004,16.3625
26/08/2004,16.06
27/08/2004,17.13391028
28/08/2004,18.25670234
29/08/2004,18.91660321
30/08/2004,18.84721909
31/08/2004,19.815
01/09/2004,18.33
02/09/2004,17.2525
03/09/2004,16.83
04/09/2004,17.7225
05/09/2004,16.75
06/09/2004,15.605
07/09/2004,16.1975
08/09/2004,17.6125
09/09/2004,18.22
10/09/2004,18.18
11/09/2004,16.7225
12/09/2004,16.1825
13/09/2004,16.66
14/09/2004,15.675
15/09/2004,15.475
16/09/2004,16.31
17/09/2004,17.1775
18/09/2004,16.41
19/09/2004,13.5375
20/09/2004,12.835
21/09/2004,13.795
22/09/2004,15.11
23/09/2004,16.0675
24/09/2004,15.32
25/09/2004,15.495
26/09/2004,16.225
27/09/2004,15.0275
28/09/2004,15.265
29/09/2004,14.54
30/09/2004,12.8225
01/10/2004,13.76
02/10/2004,13.91
03/10/2004,13.5725
04/10/2004,12.42
05/10/2004,12.0675
06/10/2004,10.0425
07/10/2004,11.07
08/10/2004,12.3375
09/10/2004,13.3875
10/10/2004,13.5275
11/10/2004,12.0525
12/10/2004,11.3075
13/10/2004,11.0475
14/10/2004,11.0475
15/10/2004,11.755
16/10/2004,12.1725
17/10/2004,11.025
18/10/2004,10.31
19/10/2004,9.515
20/10/2004,9.1775
21/10/2004,8.915
22/10/2004,8.9325
23/10/2004,8.345
24/10/2004,8.5575
25/10/2004,8.645
26/10/2004,7.96
27/10/2004,8.7375
28/10/2004,8.285
29/10/2004,7.895
30/10/2004,8.925
31/10/2004,10.9325
01/11/2004,10.195
02/11/2004,8.6475
03/11/2004,9.165
04/11/2004,7.4125
05/11/2004,7.4325
06/11/2004,7.1125
07/11/2004,7.9875
08/11/2004,8.2825
09/11/2004,5.87
10/11/2004,4.2875
11/11/2004,4.975
12/11/2004,5.52
13/11/2004,4.8775
14/11/2004,4.3775
15/11/2004,4.275
16/11/2004,4.3075
17/11/2004,4.465
18/11/2004,5.875
19/11/2004,7.3075
20/11/2004,6.1775
21/11/2004,6.375
22/11/2004,6.37
23/11/2004,5.3375
24/11/2004,6.0725
25/11/2004,8.8325
26/11/2004,6.0225
27/11/2004,5.02
28/11/2004,5.805
29/11/2004,5.9725
30/11/2004,5
01/12/2004,5.8675
02/12/2004,5.4525
03/12/2004,4.3825
04/12/2004,3.7375
05/12/2004,4.28
06/12/2004,3.485
07/12/2004,3.2025
08/12/2004,3.53
09/12/2004,3.69
10/12/2004,3.37
11/12/2004,4.12
12/12/2004,4.2725
13/12/2004,4.0225
14/12/2004,3.435
15/12/2004,1.5575
16/12/2004,0.8275
17/12/2004,0.7475
18/12/2004,0.5925
19/12/2004,0.4825
20/12/2004,0.5675
21/12/2004,0.5775
22/12/2004,0.66
23/12/2004,0.98
24/12/2004,2.11
25/12/2004,1.15
26/12/2004,0.6775
27/12/2004,0.5275
28/12/2004,0.4225
29/12/2004,0.4025
30/12/2004,0.465
31/12/2004,0.5325
01/01/2005,0.63
02/01/2005,0.75
03/01/2005,1.1025
04/01/2005,2.39
05/01/2005,2.1125
06/01/2005,1.8775
07/01/2005,1.895
08/01/2005,1.9725
09/01/2005,1.9925
10/01/2005,2.0025
11/01/2005,2
12/01/2005,2.0025
13/01/2005,1.9325
14/01/2005,1.935
15/01/2005,2.03
16/01/2005,1.6
17/01/2005,1.1575
18/01/2005,0.6125
19/01/2005,0.29
20/01/2005,0.245
21/01/2005,0.2
22/01/2005,0.0425
23/01/2005,0.09
24/01/2005,0.1425
25/01/2005,0.1775
26/01/2005,0.2125
27/01/2005,0.2375
28/01/2005,0.26
29/01/2005,0.2775
30/01/2005,0.315
31/01/2005,0.3575
01/02/2005,0.3775
02/02/2005,0.3925
03/02/2005,0.4125
04/02/2005,0.4375
05/02/2005,0.6475
06/02/2005,0.7025
07/02/2005,0.895
08/02/2005,1.1075
09/02/2005,1.2575
10/02/2005,1.405
11/02/2005,1.48
12/02/2005,1.505
13/02/2005,1.61
14/02/2005,1.68
15/02/2005,1.6725
16/02/2005,1.7075
17/02/2005,1.7925
18/02/2005,1.6875
19/02/2005,0.8675
20/02/2005,0.4825
21/02/2005,0.3875
22/02/2005,0.37
23/02/2005,0.385
24/02/2005,0.405
25/02/2005,0.4
26/02/2005,0.39
27/02/2005,0.385
28/02/2005,0.4075
01/03/2005,0.4125
02/03/2005,0.43
03/03/2005,0.465
04/03/2005,0.495
05/03/2005,0.52
06/03/2005,0.55
07/03/2005,0.5825
08/03/2005,0.6125
09/03/2005,0.695
10/03/2005,0.805
11/03/2005,0.9325
12/03/2005,0.9825
13/03/2005,1.04
14/03/2005,1.0925
15/03/2005,1.1475
16/03/2005,1.205
17/03/2005,1.2425
18/03/2005,1.2775
19/03/2005,1.295
20/03/2005,1.305
21/03/2005,1.3
22/03/2005,1.2075
23/03/2005,1.0025
24/03/2005,1.0125
25/03/2005,1.025
26/03/2005,1.02
27/03/2005,1.015
28/03/2005,0.93
29/03/2005,0.8025
30/03/2005,0.94
31/03/2005,1.275
01/04/2005,2.0875
02/04/2005,2.29
03/04/2005,4.675
04/04/2005,4.3875
05/04/2005,4.7475
06/04/2005,6.22
07/04/2005,7.47
08/04/2005,8.3075
09/04/2005,7.4425
10/04/2005,7.525
11/04/2005,7.4175
12/04/2005,5.9325
13/04/2005,5.745
14/04/2005,6.595
15/04/2005,6.41
16/04/2005,6.4725
17/04/2005,7.45
18/04/2005,8.7025
19/04/2005,8.91
20/04/2005,10.66
21/04/2005,10.7825
22/04/2005,8.53
23/04/2005,8.42
24/04/2005,10.1475
25/04/2005,8.8375
26/04/2005,8.57
27/04/2005,9.21
28/04/2005,9.6525
29/04/2005,9.135
30/04/2005,9.1575
01/05/2005,9.8675
02/05/2005,8.8775
03/05/2005,8.435
04/05/2005,8.1075
05/05/2005,8.1725
06/05/2005,8.5275
07/05/2005,7.835
08/05/2005,7.2825
09/05/2005,8.7575
10/05/2005,10.435
11/05/2005,12.26
12/05/2005,12.2975
13/05/2005,10.035
14/05/2005,10.5175
15/05/2005,11.0225
16/05/2005,10.315
17/05/2005,10.975
18/05/2005,10.81
19/05/2005,10.5675
20/05/2005,10.58
21/05/2005,10.6775
22/05/2005,10.0425
23/05/2005,9.5325
24/05/2005,9.0075
25/05/2005,8.7875
26/05/2005,8.7825
27/05/2005,9.9875
28/05/2005,11.75
29/05/2005,12.51
30/05/2005,12.53
31/05/2005,12.2175
01/06/2005,12.2
02/06/2005,13.0675
03/06/2005,13.805
04/06/2005,14.65
05/06/2005,15.4075
06/06/2005,15.2925
07/06/2005,15.9875
08/06/2005,16.3875
09/06/2005,17.205
10/06/2005,17.6
11/06/2005,18.075
12/06/2005,18.5525
13/06/2005,18.82
14/06/2005,19.3475
15/06/2005,16.0075
16/06/2005,13.5975
17/06/2005,13.6775
18/06/2005,14.1325
19/06/2005,14.28
20/06/2005,14.275
21/06/2005,15.165
22/06/2005,15.7625
23/06/2005,14.8325
24/06/2005,15.455
25/06/2005,17.05
26/06/2005,18.34
27/06/2005,19.2725
28/06/2005,19.62
29/06/2005,19.58
30/06/2005,19.445
01/07/2005,19.4425
02/07/2005,19.1075
03/07/2005,17.4725
04/07/2005,17.3625
05/07/2005,17.7825
06/07/2005,18.5925
07/07/2005,17.2075
08/07/2005,16.1875
09/07/2005,15.465
10/07/2005,16.8075
11/07/2005,18.435
12/07/2005,18.57
13/07/2005,18.135
14/07/2005,18.265
15/07/2005,19.2675
16/07/2005,19.48
17/07/2005,19.54
18/07/2005,20.1275
19/07/2005,20.9
20/07/2005,20.72
21/07/2005,20.1275
22/07/2005,19.9175
23/07/2005,19.7425
24/07/2005,18.475
25/07/2005,19.005
26/07/2005,19.63
27/07/2005,20.9725
28/07/2005,19.435
29/07/2005,18.4675
30/07/2005,18.75
31/07/2005,18.57
01/08/2005,18.29333333
02/08/2005,19.49
03/08/2005,19.9975
04/08/2005,20.4125
05/08/2005,20.4375
06/08/2005,19.7075
07/08/2005,19.21
08/08/2005,19.8725
09/08/2005,19.8875
10/08/2005,19.9125
11/08/2005,20.5225
12/08/2005,20.4225
13/08/2005,21.3775
14/08/2005,21.345
15/08/2005,19.8825
16/08/2005,18.7075
17/08/2005,19.155
18/08/2005,18.2725
19/08/2005,17.9375
20/08/2005,18.205
21/08/2005,19.46
22/08/2005,19.12
23/08/2005,17.845
24/08/2005,17.4525
25/08/2005,17.09
26/08/2005,17.175
27/08/2005,17.585
28/08/2005,18.405
29/08/2005,19.465
30/08/2005,20
31/08/2005,20.4625
01/09/2005,20.3175
02/09/2005,19.0275
03/09/2005,18.72
04/09/2005,17.88
05/09/2005,17.1375
06/09/2005,16.8525
07/09/2005,17.2275
08/09/2005,17.61
09/09/2005,17.565
10/09/2005,16.27
11/09/2005,15.04
12/09/2005,16.5725
13/09/2005,18.29
14/09/2005,18.815
15/09/2005,19.48
16/09/2005,18.5725
17/09/2005,18.215
18/09/2005,18.065
19/09/2005,17.3175
20/09/2005,17.6275
21/09/2005,17.43
22/09/2005,17.245
23/09/2005,17.7775
24/09/2005,15.765
25/09/2005,14.06
26/09/2005,15.795
27/09/2005,16.91
28/09/2005,14.45
29/09/2005,15.05
30/09/2005,13.0975
01/10/2005,12.5775
02/10/2005,13.77
03/10/2005,14.4175
04/10/2005,15.1675
05/10/2005,15.4325
06/10/2005,16.445
07/10/2005,17.1625
08/10/2005,18.2325
09/10/2005,14.1275
10/10/2005,14.0225
11/10/2005,13.96
12/10/2005,12.7
13/10/2005,12.705
14/10/2005,12.96
15/10/2005,13.4775
16/10/2005,12.1675
17/10/2005,11.6275
18/10/2005,11.3225
19/10/2005,11.815
20/10/2005,11.455
21/10/2005,10.2825
22/10/2005,9.2325
23/10/2005,8.695
24/10/2005,8.7675
25/10/2005,8.16
26/10/2005,6.95
27/10/2005,6.9925
28/10/2005,6.925
29/10/2005,6.6225
30/10/2005,7.2575
31/10/2005,8.65
01/11/2005,9.39
02/11/2005,9.6125
03/11/2005,8.45
04/11/2005,9.6525
05/11/2005,10.255
06/11/2005,10.4375
07/11/2005,10.42
08/11/2005,9.4225
09/11/2005,8.385
10/11/2005,9.0775
11/11/2005,7.1825
12/11/2005,5.855
13/11/2005,6.9425
14/11/2005,8.72
15/11/2005,7.615
16/11/2005,9.3925
17/11/2005,9.005
18/11/2005,6.2575
19/11/2005,4.65
20/11/2005,4.6175
21/11/2005,5.3925
22/11/2005,6.4925
23/11/2005,4.9525
24/11/2005,3.765
25/11/2005,3.96
26/11/2005,3.875
27/11/2005,4.08
28/11/2005,4.27
29/11/2005,7.0025
30/11/2005,9.825
01/12/2005,7.5475
02/12/2005,6.495
03/12/2005,4.5675
04/12/2005,3.4975
05/12/2005,3.4325
06/12/2005,3.4625
07/12/2005,3.025
08/12/2005,2.3625
09/12/2005,2.12
10/12/2005,2.505
11/12/2005,2.9175
12/12/2005,3.1025
13/12/2005,3.125
14/12/2005,3.1525
15/12/2005,3.0475
16/12/2005,2.91
17/12/2005,2.9175
18/12/2005,3.0125
19/12/2005,3.0325
20/12/2005,2.9125
21/12/2005,2.7575
22/12/2005,2.575
23/12/2005,2.6425
24/12/2005,2.8075
25/12/2005,2.8125
26/12/2005,2.1775
27/12/2005,2.19
28/12/2005,2.09
29/12/2005,2.2225
30/12/2005,2.48
31/12/2005,1.9025
01/01/2006,1.705
02/01/2006,1.7825
03/01/2006,2.02
04/01/2006,2.2175
05/01/2006,2.3625
06/01/2006,2.465
07/01/2006,2.445
08/01/2006,2.31
09/01/2006,2.415
10/01/2006,2.4525
11/01/2006,2.48
12/01/2006,2.2
13/01/2006,2.47
14/01/2006,5.27
15/01/2006,4.745
16/01/2006,2.8575
17/01/2006,2.3175
18/01/2006,1.915
19/01/2006,1.9125
20/01/2006,2.035
21/01/2006,3.0325
22/01/2006,2.6975
23/01/2006,1.915
24/01/2006,1.99
25/01/2006,2.1075
26/01/2006,2.2175
27/01/2006,2.5
28/01/2006,2.5275
29/01/2006,2.095
30/01/2006,1.9225
31/01/2006,2.0425
01/02/2006,2.1375
02/02/2006,2.1175
03/02/2006,2.635
04/02/2006,3.6025
05/02/2006,4.8175
06/02/2006,3.5175
07/02/2006,2.41
08/02/2006,1.5275
09/02/2006,1.44
10/02/2006,1.0975
11/02/2006,0.5975
12/02/2006,0.595
13/02/2006,0.5825
14/02/2006,0.865
15/02/2006,0.72
16/02/2006,1.085
17/02/2006,1.05
18/02/2006,0.83
19/02/2006,0.46
20/02/2006,0.08
21/02/2006,0.0125
22/02/2006,0.06
23/02/2006,0.47
24/02/2006,0.5725
25/02/2006,0.0075
26/02/2006,0.005
27/02/2006,-0.1925
28/02/2006,-0.3025
01/03/2006,-0.3225
02/03/2006,-0.3325
03/03/2006,-0.35
04/03/2006,-0.495
05/03/2006,-0.215
06/03/2006,-0.0775
07/03/2006,-0.0375
08/03/2006,0.08
09/03/2006,0.6925
10/03/2006,0.485
11/03/2006,0.0575
12/03/2006,0.0725
13/03/2006,0.2275
14/03/2006,1.0825
15/03/2006,0.6125
16/03/2006,0.9
17/03/2006,1.055
18/03/2006,0.8775
19/03/2006,0.7525
20/03/2006,0.72
21/03/2006,0.735
22/03/2006,0.91
23/03/2006,1.27
24/03/2006,1.7025
25/03/2006,1.9775
26/03/2006,2.385
27/03/2006,2.925
28/03/2006,3.5775
29/03/2006,3.73
30/03/2006,5.1425
31/03/2006,6.2175
01/04/2006,7.405
02/04/2006,7.52
03/04/2006,6.3425
04/04/2006,5.6675
05/04/2006,3.965
06/04/2006,3.7075
07/04/2006,4.28
08/04/2006,5.5225
09/04/2006,4.655
10/04/2006,5.535
11/04/2006,6.1125
12/04/2006,7.1825
13/04/2006,8.6075
14/04/2006,9.0075
15/04/2006,9.8075
16/04/2006,9.3625
17/04/2006,8.3975
18/04/2006,8.8925
19/04/2006,9.7975
20/04/2006,10.22
21/04/2006,10.0425
22/04/2006,8.31
23/04/2006,7.2675
24/04/2006,7.25
25/04/2006,7.995
26/04/2006,8.085
27/04/2006,8.805
28/04/2006,9.1075
29/04/2006,8.6325
30/04/2006,8.8525
01/05/2006,9.2325
02/05/2006,8.7075
03/05/2006,8.6025
04/05/2006,10.74
05/05/2006,12.72
06/05/2006,11.8025
07/05/2006,11.0175
08/05/2006,11.295
09/05/2006,10.9575
10/05/2006,10.2275
11/05/2006,10.6875
12/05/2006,10.3625
13/05/2006,9.93
14/05/2006,9.025
15/05/2006,9.155
16/05/2006,10.1725
17/05/2006,11.18
18/05/2006,12.2625
19/05/2006,11.8
20/05/2006,11.14
21/05/2006,10.5525
22/05/2006,9.675
23/05/2006,9.4325
24/05/2006,10.27
25/05/2006,11.5275
26/05/2006,12.62
27/05/2006,13.79
28/05/2006,14.49
29/05/2006,15.1575
30/05/2006,15.63
31/05/2006,15.0225
01/06/2006,15.5275
02/06/2006,15.5925
03/06/2006,14.05
04/06/2006,13.3375
05/06/2006,13.585
06/06/2006,14.1125
07/06/2006,13.9125
08/06/2006,13.1425
09/06/2006,13.6675
10/06/2006,13.615
11/06/2006,12.945
12/06/2006,13.77
13/06/2006,15.0525
14/06/2006,15.645
15/06/2006,15.54
16/06/2006,15.4325
17/06/2006,15.71
18/06/2006,16.5225
19/06/2006,18.2725
20/06/2006,17.865
21/06/2006,17.015
22/06/2006,16.925
23/06/2006,17.6025
24/06/2006,17.9875
25/06/2006,17.2975
26/06/2006,17.6425
27/06/2006,18.2325
28/06/2006,18.3275
29/06/2006,18.505
30/06/2006,18.12
01/07/2006,17.495
02/07/2006,18.2
03/07/2006,19.0275
04/07/2006,19.05
05/07/2006,18.595
06/07/2006,17.64
07/07/2006,17.0475
08/07/2006,17.26
09/07/2006,17.78
10/07/2006,18.0075
11/07/2006,18.375
12/07/2006,18.665
13/07/2006,19.5125
14/07/2006,19.1725
15/07/2006,19.7025
16/07/2006,19.985
17/07/2006,20.3575
18/07/2006,20.9625
19/07/2006,20.4025
20/07/2006,19.1425
21/07/2006,19.5775
22/07/2006,19.595
23/07/2006,19.2675
24/07/2006,18.2875
25/07/2006,18.96
26/07/2006,19.485
27/07/2006,20.0025
28/07/2006,20.55
29/07/2006,20.15
30/07/2006,20.3775
31/07/2006,19.3725
01/08/2006,20.38
02/08/2006,21.5325
03/08/2006,21.5925
04/08/2006,20.525
05/08/2006,20.0325
06/08/2006,18.8
07/08/2006,19.3925
08/08/2006,19.8475
09/08/2006,18.3475
10/08/2006,18.185
11/08/2006,17.78
12/08/2006,16.41
13/08/2006,15.8
14/08/2006,16.3575
15/08/2006,18.0675
16/08/2006,17.7675
17/08/2006,17.715
18/08/2006,17.8625
19/08/2006,18.0325
20/08/2006,18.715
21/08/2006,18.2425
22/08/2006,17.6275
23/08/2006,17.92
24/08/2006,17.185
25/08/2006,16.4575
26/08/2006,16.1175
27/08/2006,15.645
28/08/2006,15.1425
29/08/2006,15.9775
30/08/2006,16.165
31/08/2006,15.4975
01/09/2006,15.32
02/09/2006,15.245
03/09/2006,15.2275
04/09/2006,15.8875
05/09/2006,15.61
06/09/2006,15.89
